"netflix_6895","imdb_65445","1.0"
"netflix_4674","imdb_85153","1.0"
"netflix_8721","imdb_74173","1.0"
"netflix_2012","imdb_22309","1.0"
"netflix_11248","imdb_68650","0.9"
"netflix_13643","imdb_66589","0.9800000000000002"
"netflix_5697","imdb_76570","1.0"
"netflix_3210","imdb_81450","1.0"
"netflix_9089","imdb_80510","1.0"
"netflix_14844","imdb_42428","1.0"
"netflix_9085","imdb_63171","0.9"
"netflix_14977","imdb_53787","0.9"
"netflix_3475","imdb_54711","1.0"
"netflix_12447","imdb_20367","0.8923076923076924"
"netflix_3342","imdb_52686","1.0"
"netflix_4673","imdb_73427","0.7075000000000001"
"netflix_6896","imdb_58531","1.0"
"netflix_8857","imdb_69159","1.0"
"netflix_8724","imdb_73965","0.8388888888888889"
"netflix_14408","imdb_61130","1.0"
"netflix_13513","imdb_26413","0.8315789473684211"
"netflix_2144","imdb_83722","1.0"
"netflix_11685","imdb_70322","1.0"
"netflix_11116","imdb_47748","1.0"
"netflix_2011","imdb_50143","1.0"
"netflix_5698","imdb_58108","1.0"
"netflix_9086","imdb_37737","0.9"
"netflix_10170","imdb_76102","1.0"
"netflix_14180","imdb_41556","0.8083333333333333"
"netflix_14710","imdb_53026","0.8193548387096775"
"netflix_12315","imdb_52484","1.0"
"netflix_3341","imdb_84565","1.0"
"netflix_6897","imdb_56387","1.0"
"netflix_4672","imdb_65917","1.0"
"netflix_4103","imdb_47132","1.0"
"netflix_6764","imdb_23991","1.0"
"netflix_12448","imdb_51635","1.0"
"netflix_6328","imdb_79543","0.9"
"netflix_11420","imdb_38823","0.9400000000000002"
"netflix_5433","imdb_71165","1.0"
"netflix_11117","imdb_75909","0.7033333333333335"
"netflix_462","imdb_57491","1.0"
"netflix_8851","imdb_69849","0.8"
"netflix_12396","imdb_59724","1.0"
"netflix_4493","imdb_82432","1.0"
"netflix_14224","imdb_39085","1.0"
"netflix_6890","imdb_57654","1.0"
"netflix_5919","imdb_63281","1.0"
"netflix_13594","imdb_66913","1.0"
"netflix_13595","imdb_65709","1.0"
"netflix_3958","imdb_81892","0.8"
"netflix_1864","imdb_53102","1.0"
"netflix_1428","imdb_44077","1.0"
"netflix_8414","imdb_72321","0.8"
"netflix_8547","imdb_78561","1.0"
"netflix_14489","imdb_45114","1.0"
"netflix_6891","imdb_76243","1.0"
"netflix_13593","imdb_53817","1.0"
"netflix_4189","imdb_83719","0.9"
"netflix_6588","imdb_45344","1.0"
"netflix_10967","imdb_59597","1.0"
"netflix_5693","imdb_77404","0.9897435897435898"
"netflix_1865","imdb_53798","1.0"
"netflix_14791","imdb_59809","0.7555555555555556"
"netflix_12263","imdb_63285","0.9"
"netflix_5124","imdb_58932","1.0"
"netflix_1429","imdb_69178","1.0"
"netflix_14359","imdb_63307","1.0"
"netflix_4491","imdb_81867","1.0"
"netflix_14226","imdb_32802","0.7175000000000001"
"netflix_14795","imdb_41852","1.0"
"netflix_6892","imdb_55915","1.0"
"netflix_15420","imdb_58323","1.0"
"netflix_6323","imdb_74821","1.0"
"netflix_11067","imdb_70185","0.9"
"netflix_10968","imdb_57460","1.0"
"netflix_778","imdb_70373","1.0"
"netflix_9309","imdb_80333","1.0"
"netflix_13331","imdb_36877","1.0"
"netflix_645","imdb_58604","0.9"
"netflix_15421","imdb_64441","0.9878787878787879"
"netflix_1559","imdb_37207","1.0"
"netflix_14661","imdb_62749","1.0"
"netflix_2095","imdb_26981","1.0"
"netflix_9082","imdb_78810","1.0"
"netflix_12266","imdb_31375","1.0"
"netflix_6893","imdb_66507","1.0"
"netflix_14225","imdb_61798","1.0"
"netflix_11370","imdb_66630","1.0"
"netflix_6457","imdb_66341","1.0"
"netflix_6324","imdb_64620","1.0"
"netflix_10969","imdb_55251","0.942857142857143"
"netflix_9879","imdb_29182","1.0"
"netflix_511","imdb_83253","1.0"
"netflix_1427","imdb_53113","1.0"
"netflix_2094","imdb_84444","0.9183673469387755"
"netflix_3822","imdb_72484","0.9411764705882354"
"netflix_6583","imdb_75130","0.9"
"netflix_4231","imdb_63198","1.0"
"netflix_12001","imdb_31254","1.0"
"netflix_14664","imdb_44166","1.0"
"netflix_14531","imdb_56671","1.0"
"netflix_4497","imdb_79423","0.9500000000000001"
"netflix_5252","imdb_76827","1.0"
"netflix_5385","imdb_79587","1.0"
"netflix_13333","imdb_58278","1.0"
"netflix_15427","imdb_35351","0.9"
"netflix_11903","imdb_40882","1.0"
"netflix_5916","imdb_77655","1.0"
"netflix_10047","imdb_74148","1.0"
"netflix_14530","imdb_54334","1.0"
"netflix_4718","imdb_77378","1.0"
"netflix_6148","imdb_84802","1.0"
"netflix_8410","imdb_80587","1.0"
"netflix_8543","imdb_83457","0.9313953488372094"
"netflix_7212","imdb_80287","0.9692307692307692"
"netflix_5120","imdb_74058","0.8666666666666667"
"netflix_9611","imdb_64872","1.0"
"netflix_10838","imdb_57747","1.0"
"netflix_5253","imdb_83142","0.876923076923077"
"netflix_13332","imdb_42975","1.0"
"netflix_468","imdb_28022","0.9"
"netflix_15428","imdb_51658","0.7600000000000001"
"netflix_11904","imdb_67136","1.0"
"netflix_6585","imdb_45147","1.0"
"netflix_4495","imdb_82164","1.0"
"netflix_4059","imdb_85392","1.0"
"netflix_4719","imdb_79973","0.9"
"netflix_6149","imdb_83637","1.0"
"netflix_1070","imdb_18256","0.8250000000000001"
"netflix_5690","imdb_62152","0.9666666666666667"
"netflix_10706","imdb_59728","0.8857142857142858"
"netflix_5254","imdb_73792","1.0"
"netflix_2099","imdb_49738","0.9"
"netflix_1866","imdb_842","1.0"
"netflix_12004","imdb_47902","1.0"
"netflix_14798","imdb_61880","1.0"
"netflix_12137","imdb_55924","0.9555555555555556"
"netflix_8545","imdb_78971","0.9692307692307692"
"netflix_12440","imdb_30705","1.0"
"netflix_10045","imdb_66437","1.0"
"netflix_10178","imdb_63947","0.8"
"netflix_5918","imdb_79150","0.9555555555555556"
"netflix_4494","imdb_61939","1.0"
"netflix_9875","imdb_65200","1.0"
"netflix_9306","imdb_79659","1.0"
"netflix_11242","imdb_49490","1.0"
"netflix_11375","imdb_66293","1.0"
"netflix_5691","imdb_62136","0.9578947368421052"
"netflix_3163","imdb_85517","0.9393939393939394"
"netflix_3826","imdb_82432","0.8600000000000001"
"netflix_640","imdb_70094","0.7133333333333336"
"netflix_8237","imdb_52844","0.7617021276595746"
"netflix_6010","imdb_85084","0.7411764705882353"
"netflix_6143","imdb_56747","1.0"
"netflix_1420","imdb_71404","1.0"
"netflix_12615","imdb_42824","1.0"
"netflix_14179","imdb_51177","0.8"
"netflix_11720","imdb_51213","1.0"
"netflix_10218","imdb_59226","1.0"
"netflix_9569","imdb_73705","0.9500000000000002"
"netflix_9303","imdb_38231","1.0"
"netflix_954","imdb_85370","1.0"
"netflix_6939","imdb_73086","0.7500000000000001"
"netflix_13814","imdb_67547","1.0"
"netflix_3514","imdb_56295","0.9600000000000002"
"netflix_3647","imdb_83645","0.9800000000000002"
"netflix_6144","imdb_48813","1.0"
"netflix_5912","imdb_55839","1.0"
"netflix_6011","imdb_80345","0.8"
"netflix_1421","imdb_66648","1.0"
"netflix_11854","imdb_70584","1.0"
"netflix_4408","imdb_84557","1.0"
"netflix_953","imdb_28085","1.0"
"netflix_10523","imdb_77801","1.0"
"netflix_10656","imdb_67652","0.9"
"netflix_13946","imdb_58016","1.0"
"netflix_3779","imdb_75716","1.0"
"netflix_14480","imdb_43935","1.0"
"netflix_8675","imdb_78071","1.0"
"netflix_5913","imdb_26083","0.9666666666666667"
"netflix_292","imdb_53118","1.0"
"netflix_11988","imdb_66030","0.9600000000000002"
"netflix_8542","imdb_78088","0.9"
"netflix_12617","imdb_58637","1.0"
"netflix_7344","imdb_79702","1.0"
"netflix_4407","imdb_79071","1.0"
"netflix_6808","imdb_76655","1.0"
"netflix_5383","imdb_83106","1.0"
"netflix_823","imdb_43746","1.0"
"netflix_14350","imdb_55390","0.9"
"netflix_58","imdb_80649","0.8266666666666669"
"netflix_3644","imdb_82344","0.8782608695652174"
"netflix_12088","imdb_54312","0.9"
"netflix_11989","imdb_36929","1.0"
"netflix_1685","imdb_68168","0.9"
"netflix_14047","imdb_40698","1.0"
"netflix_4849","imdb_80984","1.0"
"netflix_4716","imdb_84504","0.9"
"netflix_5251","imdb_82449","0.9714285714285714"
"netflix_4539","imdb_74944","0.8"
"netflix_7210","imdb_76345","0.9"
"netflix_822","imdb_84160","0.9"
"netflix_955","imdb_52723","1.0"
"netflix_13815","imdb_68665","1.0"
"netflix_14482","imdb_52335","0.8315789473684211"
"netflix_11857","imdb_36839","0.8162162162162163"
"netflix_4186","imdb_79247","0.9"
"netflix_8233","imdb_66770","1.0"
"netflix_12619","imdb_45665","1.0"
"netflix_8100","imdb_79754","1.0"
"netflix_4842","imdb_79250","0.78"
"netflix_10659","imdb_73762","1.0"
"netflix_13288","imdb_49380","0.9764705882352941"
"netflix_9129","imdb_72709","0.9600000000000001"
"netflix_5074","imdb_80091","1.0"
"netflix_1557","imdb_56915","0.7033333333333335"
"netflix_9565","imdb_75322","0.9"
"netflix_1861","imdb_83162","0.8"
"netflix_4052","imdb_76547","0.9"
"netflix_8365","imdb_78815","0.9"
"netflix_4843","imdb_70613","1.0"
"netflix_10527","imdb_60436","1.0"
"netflix_4710","imdb_44187","1.0"
"netflix_6936","imdb_71285","0.9500000000000002"
"netflix_513","imdb_83246","0.7950000000000003"
"netflix_14484","imdb_56861","0.9"
"netflix_10830","imdb_70064","0.9714285714285714"
"netflix_7167","imdb_52960","0.942857142857143"
"netflix_13817","imdb_65288","1.0"
"netflix_14488","imdb_46427","1.0"
"netflix_1422","imdb_69036","1.0"
"netflix_10212","imdb_80267","0.8"
"netflix_14222","imdb_55766","1.0"
"netflix_11195","imdb_71309","1.0"
"netflix_11062","imdb_74068","0.9500000000000002"
"netflix_7037","imdb_65751","1.0"
"netflix_5076","imdb_78978","1.0"
"netflix_649","imdb_55201","0.9818181818181818"
"netflix_516","imdb_83429","1.0"
"netflix_10964","imdb_68049","0.92"
"netflix_15114","imdb_64073","1.0"
"netflix_3649","imdb_77261","0.9"
"netflix_12393","imdb_59159","1.0"
"netflix_2091","imdb_84805","0.9"
"netflix_11727","imdb_67490","1.0"
"netflix_4978","imdb_84337","0.9800000000000002"
"netflix_4712","imdb_42997","1.0"
"netflix_6938","imdb_70500","0.7500000000000001"
"netflix_11197","imdb_67055","0.9"
"netflix_10832","imdb_43138","0.7240217391304348"
"netflix_515","imdb_63223","1.0"
"netflix_648","imdb_59477","0.9"
"netflix_14353","imdb_20407","0.9"
"netflix_15248","imdb_67271","0.9"
"netflix_951","imdb_54037","0.9"
"netflix_12394","imdb_64578","1.0"
"netflix_9431","imdb_71494","1.0"
"netflix_2","imdb_84911","1.0"
"netflix_14701","imdb_31226","1.0"
"netflix_14834","imdb_54282","0.9"
"netflix_8495","imdb_78803","0.9"
"netflix_14967","imdb_55410","1.0"
"netflix_8059","imdb_75415","0.9"
"netflix_6931","imdb_82580","1.0"
"netflix_2005","imdb_23496","1.0"
"netflix_13503","imdb_66426","1.0"
"netflix_4971","imdb_81632","0.7260869565217392"
"netflix_10477","imdb_77884","0.8"
"netflix_13636","imdb_65567","0.9733333333333334"
"netflix_5733","imdb_81653","1.0"
"netflix_5999","imdb_78248","1.0"
"netflix_15370","imdb_57993","0.8243902439024391"
"netflix_14700","imdb_46454","0.9818181818181818"
"netflix_3468","imdb_80978","1.0"
"netflix_166","imdb_53748","0.9800000000000002"
"netflix_1110","imdb_78470","0.9888888888888889"
"netflix_8494","imdb_79111","1.0"
"netflix_4666","imdb_82086","1.0"
"netflix_2137","imdb_81158","0.9"
"netflix_11410","imdb_71681","1.0"
"netflix_2573","imdb_82503","1.0"
"netflix_5867","imdb_83093","0.8111111111111112"
"netflix_15064","imdb_70340","1.0"
"netflix_5868","imdb_82264","1.0"
"netflix_1373","imdb_79478","1.0"
"netflix_1240","imdb_80877","1.0"
"netflix_12439","imdb_65607","1.0"
"netflix_8231","imdb_77208","0.7434782608695653"
"netflix_11980","imdb_6618","0.9"
"netflix_7299","imdb_79847","1.0"
"netflix_14172","imdb_65304","1.0"
"netflix_4973","imdb_84258","1.0"
"netflix_50","imdb_74938","0.9"
"netflix_4840","imdb_80542","1.0"
"netflix_2572","imdb_56734","1.0"
"netflix_10479","imdb_74660","1.0"
"netflix_13941","imdb_56636","1.0"
"netflix_3201","imdb_34563","1.0"
"netflix_13505","imdb_32895","0.7000000000000001"
"netflix_9389","imdb_75409","0.9"
"netflix_7166","imdb_82868","1.0"
"netflix_9256","imdb_79314","1.0"
"netflix_5869","imdb_66448","0.8"
"netflix_3599","imdb_76437","1.0"
"netflix_15198","imdb_63303","1.0"
"netflix_168","imdb_53003","0.9100000000000001"
"netflix_1241","imdb_46706","0.8285714285714286"
"netflix_12307","imdb_65166","0.9"
"netflix_4531","imdb_53304","1.0"
"netflix_14968","imdb_52881","1.0"
"netflix_11981","imdb_45807","0.7379310344827587"
"netflix_4228","imdb_81167","0.9"
"netflix_14171","imdb_36610","1.0"
"netflix_4841","imdb_82954","1.0"
"netflix_11412","imdb_60699","0.7276923076923079"
"netflix_10347","imdb_76844","1.0"
"netflix_11545","imdb_62353","1.0"
"netflix_10783","imdb_72495","1.0"
"netflix_13637","imdb_48064","0.975"
"netflix_5603","imdb_77412","1.0"
"netflix_9257","imdb_76076","1.0"
"netflix_1682","imdb_54027","0.9300000000000002"
"netflix_294","imdb_70071","0.7150000000000002"
"netflix_3510","imdb_53941","1.0"
"netflix_2009","imdb_29291","1.0"
"netflix_825","imdb_85348","0.9"
"netflix_14174","imdb_58367","1.0"
"netflix_13810","imdb_63315","0.8090909090909091"
"netflix_11413","imdb_69580","1.0"
"netflix_9254","imdb_57840","0.8666666666666668"
"netflix_11546","imdb_42558","0.9818181818181818"
"netflix_11679","imdb_44406","0.8526315789473685"
"netflix_5862","imdb_63269","0.775"
"netflix_12080","imdb_49566","1.0"
"netflix_5559","imdb_57705","0.8"
"netflix_1550","imdb_49490","0.7600000000000001"
"netflix_7291","imdb_83539","1.0"
"netflix_14837","imdb_56563","1.0"
"netflix_12309","imdb_34983","1.0"
"netflix_957","imdb_85011","1.0"
"netflix_13639","imdb_61385","1.0"
"netflix_5427","imdb_68989","1.0"
"netflix_161","imdb_83247","1.0"
"netflix_9388","imdb_60596","1.0"
"netflix_9255","imdb_61896","1.0"
"netflix_1680","imdb_53842","0.9047619047619048"
"netflix_8360","imdb_74415","1.0"
"netflix_12613","imdb_50401","0.7000000000000002"
"netflix_13281","imdb_40233","0.9"
"netflix_2007","imdb_35956","1.0"
"netflix_54","imdb_25079","0.9"
"netflix_11415","imdb_68067","1.0"
"netflix_13509","imdb_48128","1.0"
"netflix_11548","imdb_72592","0.7200000000000002"
"netflix_5731","imdb_84761","0.9"
"netflix_13812","imdb_65381","0.8714285714285714"
"netflix_10520","imdb_71476","1.0"
"netflix_5429","imdb_71852","1.0"
"netflix_1681","imdb_54662","0.9250000000000003"
"netflix_3640","imdb_82942","1.0"
"netflix_1378","imdb_48998","1.0"
"netflix_7160","imdb_58857","1.0"
"netflix_8492","imdb_78288","1.0"
"netflix_12614","imdb_59444","1.0"
"netflix_14706","imdb_43013","1.0"
"netflix_8189","imdb_46608","0.8200000000000001"
"netflix_2006","imdb_27574","1.0"
"netflix_13811","imdb_58644","0.9"
"netflix_14175","imdb_62662","1.0"
"netflix_8719","imdb_63294","0.8240000000000001"
"netflix_7294","imdb_84080","1.0"
"netflix_8491","imdb_26128","1.0"
"netflix_13508","imdb_54290","1.0"
"netflix_7161","imdb_65894","1.0"
"netflix_5732","imdb_82052","1.0"
"netflix_163","imdb_83737","0.8600000000000001"
"netflix_12126","imdb_57923","0.7233333333333335"
"netflix_14789","imdb_40979","1.0"
"netflix_3352","imdb_77849","1.0"
"netflix_4550","imdb_83948","0.9"
"netflix_4683","imdb_78206","0.9300000000000002"
"netflix_6644","imdb_65194","1.0"
"netflix_15191","imdb_43365","1.0"
"netflix_15419","imdb_62555","0.8666666666666668"
"netflix_11497","imdb_74100","1.0"
"netflix_2021","imdb_79110","1.0"
"netflix_9937","imdb_74137","1.0"
"netflix_2154","imdb_52936","1.0"
"netflix_477","imdb_76924","1.0"
"netflix_10299","imdb_76691","0.8500000000000001"
"netflix_1618","imdb_80426","0.8"
"netflix_14788","imdb_60424","0.9750000000000001"
"netflix_12696","imdb_84447","1.0"
"netflix_12430","imdb_43837","1.0"
"netflix_14522","imdb_50071","0.8823529411764707"
"netflix_1089","imdb_52639","1.0"
"netflix_4113","imdb_74257","1.0"
"netflix_9938","imdb_3672","0.9800000000000002"
"netflix_6645","imdb_71338","1.0"
"netflix_8074","imdb_80760","1.0"
"netflix_14219","imdb_54229","0.9619047619047619"
"netflix_13457","imdb_56931","1.0"
"netflix_1619","imdb_80525","1.0"
"netflix_11232","imdb_72355","0.8578947368421053"
"netflix_13760","imdb_57971","1.0"
"netflix_2153","imdb_54245","1.0"
"netflix_6209","imdb_78454","1.0"
"netflix_2020","imdb_85024","1.0"
"netflix_5750","imdb_82531","0.8482758620689655"
"netflix_10470","imdb_45897","1.0"
"netflix_12431","imdb_42948","0.9"
"netflix_9271","imdb_78096","1.0"
"netflix_7181","imdb_76589","0.9875"
"netflix_4681","imdb_43254","1.0"
"netflix_13327","imdb_36660","1.0"
"netflix_13896","imdb_57913","1.0"
"netflix_5751","imdb_76935","0.9555555555555556"
"netflix_213","imdb_191","1.0"
"netflix_5884","imdb_76035","0.8171428571428573"
"netflix_782","imdb_29686","1.0"
"netflix_1616","imdb_52766","0.8"
"netflix_14524","imdb_56741","0.8285714285714286"
"netflix_1087","imdb_64185","1.0"
"netflix_8606","imdb_42928","1.0"
"netflix_6514","imdb_81971","0.8857142857142858"
"netflix_6950","imdb_69258","1.0"
"netflix_4377","imdb_70477","1.0"
"netflix_15418","imdb_42602","0.8470588235294119"
"netflix_11101","imdb_72962","0.8200000000000001"
"netflix_9803","imdb_77960","1.0"
"netflix_9936","imdb_72865","1.0"
"netflix_8739","imdb_66221","0.9"
"netflix_1617","imdb_82129","1.0"
"netflix_5316","imdb_75990","1.0"
"netflix_10472","imdb_23574","0.7375"
"netflix_14963","imdb_48656","1.0"
"netflix_3489","imdb_17468","1.0"
"netflix_6640","imdb_75869","1.0"
"netflix_3792","imdb_77481","1.0"
"netflix_4554","imdb_51774","1.0"
"netflix_8867","imdb_75179","0.8"
"netflix_9933","imdb_28178","1.0"
"netflix_9800","imdb_77725","1.0"
"netflix_13765","imdb_27431","1.0"
"netflix_13632","imdb_55097","1.0"
"netflix_5006","imdb_70346","0.7050000000000002"
"netflix_5442","imdb_84872","1.0"
"netflix_10160","imdb_33887","1.0"
"netflix_10340","imdb_65203","1.0"
"netflix_15196","imdb_63713","0.8125000000000001"
"netflix_1130","imdb_55961","1.0"
"netflix_12567","imdb_22371","1.0"
"netflix_9270","imdb_80164","1.0"
"netflix_12301","imdb_69361","0.9750000000000001"
"netflix_12434","imdb_63048","1.0"
"netflix_3791","imdb_55511","1.0"
"netflix_6774","imdb_77646","0.9"
"netflix_6205","imdb_81289","1.0"
"netflix_4686","imdb_45696","1.0"
"netflix_13631","imdb_58606","1.0"
"netflix_9934","imdb_29251","1.0"
"netflix_2024","imdb_70557","1.0"
"netflix_11236","imdb_75996","1.0"
"netflix_5576","imdb_83414","1.0"
"netflix_5443","imdb_83775","1.0"
"netflix_3222","imdb_60511","1.0"
"netflix_12568","imdb_63642","0.8482758620689655"
"netflix_8869","imdb_80914","1.0"
"netflix_6775","imdb_70687","1.0"
"netflix_6642","imdb_75335","1.0"
"netflix_9931","imdb_72589","1.0"
"netflix_13501","imdb_49067","0.9"
"netflix_11540","imdb_35730","1.0"
"netflix_13767","imdb_57687","0.8733333333333334"
"netflix_13634","imdb_51161","1.0"
"netflix_11237","imdb_77074","1.0"
"netflix_5880","imdb_85560","1.0"
"netflix_3221","imdb_79919","1.0"
"netflix_10342","imdb_59246","0.7666666666666667"
"netflix_342","imdb_84017","1.0"
"netflix_14831","imdb_40863","1.0"
"netflix_14964","imdb_45119","1.0"
"netflix_1394","imdb_84928","0.9"
"netflix_12303","imdb_70175","1.0"
"netflix_3353","imdb_79436","0.9"
"netflix_8868","imdb_77831","1.0"
"netflix_12569","imdb_64727","0.7933333333333334"
"netflix_9932","imdb_31800","1.0"
"netflix_2155","imdb_67667","0.9500000000000002"
"netflix_11674","imdb_46488","1.0"
"netflix_5881","imdb_80087","0.8"
"netflix_3220","imdb_41190","1.0"
"netflix_11238","imdb_60629","1.0"
"netflix_5009","imdb_85421","1.0"
"netflix_10343","imdb_33621","0.9750000000000001"
"netflix_474","imdb_65716","0.8"
"netflix_5578","imdb_85283","0.9500000000000002"
"netflix_341","imdb_85472","1.0"
"netflix_9099","imdb_79072","1.0"
"netflix_6200","imdb_81959","1.0"
"netflix_10290","imdb_59047","1.0"
"netflix_4372","imdb_84475","0.9636363636363637"
"netflix_10821","imdb_78312","1.0"
"netflix_9759","imdb_37625","1.0"
"netflix_1876","imdb_78958","1.0"
"netflix_1307","imdb_46105","1.0"
"netflix_5135","imdb_67702","0.9500000000000002"
"netflix_11717","imdb_28701","1.0"
"netflix_8426","imdb_75372","1.0"
"netflix_10291","imdb_65061","1.0"
"netflix_8559","imdb_77736","0.9"
"netflix_4371","imdb_78682","0.8800000000000001"
"netflix_14344","imdb_25982","1.0"
"netflix_10039","imdb_76506","0.9"
"netflix_6467","imdb_31808","1.0"
"netflix_11187","imdb_74603","1.0"
"netflix_13279","imdb_58110","1.0"
"netflix_10955","imdb_71720","1.0"
"netflix_654","imdb_82471","0.8666666666666668"
"netflix_1611","imdb_85360","0.9"
"netflix_12384","imdb_71146","1.0"
"netflix_3703","imdb_85364","1.0"
"netflix_4370","imdb_65986","1.0"
"netflix_1741","imdb_68989","1.0"
"netflix_6771","imdb_84687","1.0"
"netflix_8429","imdb_82169","1.0"
"netflix_1874","imdb_84534","1.0"
"netflix_11490","imdb_52286","1.0"
"netflix_8865","imdb_77583","1.0"
"netflix_8732","imdb_80231","1.0"
"netflix_6335","imdb_78933","0.8"
"netflix_13452","imdb_75031","1.0"
"netflix_3172","imdb_80344","0.7500000000000002"
"netflix_5440","imdb_80241","1.0"
"netflix_524","imdb_48612","1.0"
"netflix_10823","imdb_48881","0.9333333333333335"
"netflix_657","imdb_79689","1.0"
"netflix_1438","imdb_85185","1.0"
"netflix_15239","imdb_38616","0.9800000000000002"
"netflix_1305","imdb_36461","1.0"
"netflix_3835","imdb_72902","0.9750000000000001"
"netflix_5004","imdb_78075","1.0"
"netflix_3702","imdb_54747","0.9400000000000002"
"netflix_14346","imdb_51374","1.0"
"netflix_6772","imdb_77866","0.8636363636363636"
"netflix_13583","imdb_61517","1.0"
"netflix_8997","imdb_78497","0.9764705882352941"
"netflix_6336","imdb_75590","1.0"
"netflix_8731","imdb_82375","1.0"
"netflix_11189","imdb_68465","0.9"
"netflix_3171","imdb_78965","0.9"
"netflix_5441","imdb_84792","1.0"
"netflix_9758","imdb_11232","1.0"
"netflix_5138","imdb_70278","0.9121951219512195"
"netflix_3701","imdb_82541","1.0"
"netflix_7400","imdb_76661","1.0"
"netflix_11719","imdb_71814","0.9"
"netflix_12388","imdb_63368","0.8"
"netflix_6462","imdb_25710","1.0"
"netflix_10294","imdb_69993","0.8270270270270271"
"netflix_8556","imdb_78331","0.7616666666666669"
"netflix_6595","imdb_79765","0.9750000000000001"
"netflix_14652","imdb_51888","0.7454545454545455"
"netflix_5927","imdb_69727","1.0"
"netflix_8689","imdb_69628","0.9"
"netflix_348","imdb_22169","0.8"
"netflix_3708","imdb_54582","0.9600000000000002"
"netflix_15415","imdb_20595","1.0"
"netflix_7358","imdb_79658","1.0"
"netflix_7225","imdb_82643","1.0"
"netflix_1747","imdb_45221","1.0"
"netflix_6596","imdb_80906","1.0"
"netflix_10035","imdb_76398","0.9"
"netflix_4242","imdb_21199","1.0"
"netflix_9092","imdb_55334","0.92"
"netflix_5265","imdb_74552","0.9"
"netflix_9756","imdb_62068","0.8"
"netflix_9889","imdb_71716","0.9"
"netflix_13320","imdb_60566","1.0"
"netflix_11058","imdb_73674","1.0"
"netflix_13586","imdb_66502","1.0"
"netflix_14650","imdb_40317","1.0"
"netflix_650","imdb_51733","0.9800000000000001"
"netflix_783","imdb_53367","0.7000000000000002"
"netflix_1748","imdb_53999","0.8066666666666669"
"netflix_8994","imdb_72953","1.0"
"netflix_8861","imdb_70538","1.0"
"netflix_8425","imdb_57306","1.0"
"netflix_8558","imdb_62979","0.8400000000000003"
"netflix_14521","imdb_20262","1.0"
"netflix_14654","imdb_57825","1.0"
"netflix_12124","imdb_57923","0.9777777777777777"
